state,volume,av_probability
closed,331.892,0.808
closed,108.112,0.8583333333333334
closed,464.381,0.52
closed,686.342,0.609
closed,351.969,0.4700000000000001
closed,247.074,0.3283333333333333
closed,601.728,0.7388235294117648
closed,250.336,0.8466666666666667
closed,668.084,0.5390909090909091
closed,327.274,0.765
closed,371.871,0.274
closed,309.988,0.40125
closed,690.168,0.5825
closed,380.84,0.6772727272727272
closed,573.964,0.5876470588235294
closed,658.948,0.47952380952380963
closed,781.979,0.5050000000000001
closed,771.248,0.4869230769230769
closed,252.693,0.3283333333333333
closed,191.94,0.6475
closed,380.308,0.7033333333333333
closed,106.658,0.6749999999999999
closed,627.819,0.7474999999999999
closed,451.621,0.5041666666666667
closed,117.485,0.7633333333333333
closed,190.25,0.69
closed,189.841,0.63
closed,577.089,0.5489999999999999
closed,642.611,0.5142857142857143
closed,452.609,0.4792857142857142
closed,2010.321,0.7234375
closed,1984.448,0.7048387096774194
closed,377.101,0.5866666666666667
closed,465.682,0.5862499999999999
closed,642.324,0.6836363636363636
closed,428.786,0.6183333333333334
closed,474.775,0.528
closed,591.795,0.7488235294117648
closed,433.283,0.5866666666666666
closed,203.321,0.7200000000000001
closed,447.884,0.51
closed,765.479,0.48428571428571426
closed,644.404,0.4904761904761905
closed,1120.927,0.6192857142857143
closed,1198.119,0.6572
closed,330.794,0.7533333333333334
closed,1178.564,0.6607142857142857
closed,1180.586,0.7282352941176471
closed,1079.032,0.6092857142857142
closed,1097.046,0.6164285714285714
closed,1193.856,0.6485714285714286
closed,1132.268,0.655
closed,1148.246,0.7421052631578947
closed,602.579,0.8122222222222223
closed,1063.63,0.6652941176470588
closed,1115.97,0.6705882352941177
closed,1097.53,0.6423529411764706
closed,0.0,0.5196598639455782
closed,2467.017,0.5871929824561405
closed,112.566,0.565
closed,82.586,0.5800000000000001
closed,244.977,0.38833333333333336
closed,83.969,0.5875
closed,429.404,0.44000000000000006
closed,82.01,0.575
closed,319.092,0.25666666666666665
closed,318.721,0.24666666666666667
closed,242.637,0.3933333333333333
closed,423.324,0.6924999999999999
closed,422.155,0.6925
closed,199.522,0.48666666666666664
closed,239.359,0.35833333333333334
closed,1067.754,0.5504761904761905
closed,320.676,0.34833333333333333
closed,422.21,0.625
closed,296.635,0.3925
closed,186.367,0.7300000000000001
closed,217.472,0.4316666666666667
closed,304.566,0.5533333333333333
closed,122.775,0.39249999999999996
closed,513.712,0.6062500000000001
closed,215.449,0.7983333333333333
closed,225.432,0.35250000000000004
closed,329.034,0.365
closed,222.925,0.35750000000000004
closed,179.233,0.4075
closed,240.81,0.6214285714285716
closed,253.693,0.7385714285714285
closed,227.767,0.355
closed,121.044,0.39
closed,483.665,0.6455555555555555
closed,176.999,0.3725
closed,220.432,0.8366666666666666
closed,807.794,0.6718181818181819
closed,237.39,0.5383333333333334
closed,240.397,0.6142857142857142
closed,231.525,0.5428571428571428
closed,168.42,0.828
closed,219.336,0.38799999999999996
closed,286.685,0.385
closed,278.054,0.65
closed,347.068,0.22999999999999998
closed,308.109,0.5975000000000001
closed,173.605,0.8119999999999999
closed,194.111,0.5625
closed,318.731,0.24666666666666667
closed,239.919,0.51
closed,201.258,0.48000000000000004
closed,225.415,0.388
closed,354.896,0.61625
closed,189.945,0.6325000000000001
closed,187.537,0.8066666666666666
closed,358.145,0.7572727272727273
closed,248.52,0.44000000000000006
closed,198.847,0.49333333333333335
closed,165.861,0.62
closed,247.732,0.44000000000000006
closed,154.251,0.7399999999999999
closed,231.32,0.5716666666666667
closed,427.754,0.5433333333333333
closed,362.571,0.595
closed,350.616,0.22125
closed,256.352,0.7171428571428571
closed,304.52,0.32125000000000004
closed,826.669,0.6469230769230769
closed,296.043,0.2825
closed,178.757,0.385
closed,498.52,0.6757142857142858
closed,248.552,0.47875
closed,353.371,0.7722222222222224
closed,218.43,0.8466666666666667
closed,321.047,0.7275
closed,184.886,0.7374999999999999
closed,195.309,0.584
closed,172.726,0.8320000000000001
closed,474.438,0.8033333333333333
closed,219.996,0.5555555555555556
closed,150.466,0.7266666666666666
closed,181.479,0.8240000000000001
closed,261.225,0.7099999999999999
closed,226.519,0.5457142857142857
closed,307.554,0.6983333333333334
closed,301.726,0.34125000000000005
closed,306.204,0.6316666666666667
closed,260.751,0.7300000000000001
closed,223.228,0.56
closed,216.608,0.89
closed,495.712,0.65
closed,187.055,0.8033333333333333
closed,483.908,0.6708333333333333
closed,244.199,0.8383333333333334
closed,308.205,0.33499999999999996
closed,236.423,0.5199999999999999
closed,1249.964,0.6485
closed,213.953,0.55
closed,275.006,0.6
closed,242.538,0.5974999999999999
closed,331.072,0.7000000000000001
closed,150.166,0.6933333333333334
closed,246.982,0.59
closed,372.157,0.7250000000000001
closed,259.237,0.82
closed,317.64,0.3533333333333333
closed,494.879,0.4717647058823529
closed,120.145,0.38
closed,354.852,0.23857142857142857
closed,306.507,0.5666666666666667
closed,274.567,0.5777777777777778
closed,382.452,0.6533333333333333
closed,213.846,0.8550000000000001
closed,285.127,0.48666666666666675
closed,449.196,0.42538461538461536
closed,304.637,0.5777777777777777
closed,279.956,0.47666666666666674
closed,214.692,0.885
closed,190.446,0.8433333333333333
closed,275.439,0.6633333333333333
closed,456.673,0.5025
closed,806.513,0.6492857142857142
closed,271.719,0.5611111111111112
closed,215.94,0.8150000000000001
closed,446.419,0.5333333333333333
closed,349.581,0.344
closed,271.008,0.6316666666666667
closed,550.626,0.6266666666666667
closed,455.38,0.43461538461538474
closed,275.85,0.6174999999999999
closed,214.302,0.7866666666666666
closed,217.743,0.8933333333333334
closed,247.757,0.71
closed,498.85,0.59375
closed,458.092,0.604
closed,459.161,0.64
closed,531.607,0.7666666666666666
closed,549.324,0.7799999999999999
closed,1039.825,0.6300000000000001
closed,1089.973,0.5857692307692308
closed,457.9,0.59
closed,433.128,0.7342857142857142
closed,1892.504,0.7796666666666666
closed,380.732,0.6583333333333333
closed,248.751,0.6433333333333333
closed,1078.053,0.5788461538461539
closed,783.403,0.6738461538461537
closed,530.709,0.8133333333333331
closed,1209.945,0.61
closed,508.205,0.4788888888888889
closed,443.4,0.7557142857142856
closed,1032.946,0.6389473684210527
closed,369.167,0.7060000000000001
closed,442.903,0.7457142857142858
closed,742.987,0.6939999999999998
closed,1204.262,0.6152631578947368
closed,738.97,0.6694736842105264
closed,387.609,0.7354545454545455
closed,1246.729,0.5968181818181818
closed,485.497,0.8555555555555556
closed,577.998,0.5766666666666667
closed,473.074,0.8533333333333333
closed,754.063,0.6733333333333333
closed,790.395,0.6960000000000001
closed,450.353,0.5860000000000001
closed,450.132,0.4476923076923077
closed,1096.703,0.6359999999999999
closed,1258.245,0.8239393939393939
closed,775.308,0.72
closed,1246.747,0.8248484848484849
closed,248.336,0.7583333333333333
closed,455.698,0.5780000000000001
closed,938.095,0.7675000000000001
closed,576.396,0.6108333333333333
closed,945.917,0.7276470588235293
closed,569.905,0.6591666666666667
closed,876.391,0.7368750000000001
closed,564.331,0.6679999999999999
closed,0.0,0.5213508920985557
closed,170.871,0.7100000000000001
closed,383.816,0.63625
closed,175.51,0.7060000000000001
closed,471.526,0.7183333333333333
closed,108.035,0.44333333333333336
closed,112.59,0.39
closed,111.026,0.6333333333333333
closed,115.609,0.39399999999999996
closed,110.055,0.6233333333333334
closed,381.779,0.5872727272727273
closed,194.598,0.324
closed,200.161,0.32199999999999995
closed,167.667,0.7059999999999998
closed,115.242,0.39199999999999996
closed,330.973,0.296
closed,166.299,0.305
closed,385.827,0.7633333333333333
closed,200.443,0.302
closed,330.648,0.5800000000000001
closed,320.836,0.3
closed,204.936,0.7000000000000001
closed,489.963,0.7183333333333333
closed,197.248,0.39333333333333337
closed,384.297,0.560909090909091
closed,198.207,0.7000000000000001
closed,233.685,0.45
closed,169.752,0.2757142857142857
closed,193.034,0.46
closed,258.573,0.4716666666666667
closed,316.823,0.5800000000000001
closed,50.077,0.41
closed,317.332,0.248
closed,380.287,0.7200000000000001
closed,47.947,0.41
closed,49.784,0.4133333333333333
closed,374.944,0.7533333333333333
closed,377.98,0.6399999999999999
closed,241.743,0.6588888888888889
closed,690.66,0.7171428571428571
closed,258.667,0.64
closed,582.052,0.45230769230769224
closed,360.926,0.3466666666666667
closed,160.8,0.54
closed,227.257,0.4575
closed,689.132,0.7900000000000001
closed,354.572,0.33
closed,218.914,0.4525
closed,171.86,0.6349999999999999
closed,485.718,0.6483333333333333
closed,401.297,0.67125
closed,314.072,0.5175000000000001
closed,587.47,0.6833333333333335
closed,885.584,0.5133333333333333
closed,246.339,0.6588888888888889
closed,133.317,0.51
closed,251.686,0.485
closed,528.86,0.62
closed,325.46,0.6
closed,259.025,0.6625
closed,660.688,0.5808333333333334
closed,225.311,0.45
closed,555.868,0.4977777777777777
closed,208.422,0.74
closed,252.184,0.42
closed,262.569,0.6039999999999999
closed,201.93,0.6849999999999999
closed,257.749,0.3371428571428572
closed,223.627,0.56
closed,229.276,0.4625
closed,416.653,0.465
closed,859.534,0.533
closed,363.144,0.5137499999999999
closed,225.518,0.54
closed,421.66,0.4333333333333333
closed,569.493,0.49214285714285716
closed,826.839,0.6107142857142858
closed,310.551,0.5549999999999999
closed,241.84,0.6411111111111111
closed,270.919,0.6849999999999999
closed,311.788,0.585
closed,821.398,0.6849999999999999
closed,271.164,0.5675
closed,158.741,0.711111111111111
closed,160.077,0.72
closed,262.755,0.51
closed,202.701,0.30333333333333334
closed,912.855,0.5808333333333333
closed,437.96,0.4483333333333333
closed,181.834,0.845
closed,253.065,0.5
closed,82.571,0.755
closed,346.453,0.7366666666666667
closed,258.572,0.634
closed,201.682,0.5083333333333333
closed,257.239,0.72
closed,834.93,0.6699999999999999
closed,205.685,0.59
closed,260.091,0.44999999999999996
closed,181.077,0.84
closed,194.562,0.6366666666666667
closed,157.131,0.6944444444444444
closed,678.914,0.8066666666666666
closed,200.737,0.558
closed,348.259,0.4855555555555556
closed,337.751,0.7133333333333334
closed,262.361,0.5133333333333333
closed,958.912,0.7374999999999999
closed,345.284,0.71
closed,210.425,0.31
closed,253.929,0.5666666666666667
closed,230.514,0.68
closed,255.829,0.28800000000000003
closed,357.803,0.332
closed,244.991,0.6433333333333334
closed,132.785,0.47
closed,189.287,0.7366666666666667
closed,423.149,0.390909090909091
closed,350.908,0.8200000000000001
closed,179.23,0.76
closed,422.663,0.39999999999999997
closed,570.187,0.5411764705882353
closed,663.086,0.587
closed,354.945,0.84
closed,196.928,0.6379999999999999
closed,281.349,0.52
closed,938.958,0.6054545454545455
closed,497.563,0.605
closed,487.657,0.6126666666666666
closed,209.929,0.06
closed,401.997,0.43600000000000005
closed,346.633,0.7166666666666668
closed,592.587,0.7545454545454544
closed,212.914,0.4833333333333334
closed,255.488,0.6233333333333334
closed,215.845,0.8333333333333334
closed,428.581,0.4081818181818182
closed,337.667,0.7675000000000001
closed,135.58,0.5085714285714287
closed,352.708,0.875
closed,850.01,0.4585714285714285
closed,352.612,0.835
closed,235.571,0.75
closed,233.761,0.775
closed,342.527,0.6960000000000001
closed,363.908,0.352
closed,283.37,0.535
closed,914.437,0.5784615384615385
closed,213.183,0.3133333333333333
closed,240.7,0.7
closed,469.71,0.7350000000000001
closed,313.44,0.88
closed,356.23,0.5655555555555556
closed,350.84,0.88
closed,446.279,0.7533333333333333
closed,229.549,0.6366666666666666
closed,261.67,0.502
closed,219.749,0.66
closed,687.679,0.6364285714285715
closed,253.378,0.3733333333333333
closed,291.255,0.885
closed,651.873,0.5914285714285714
closed,516.773,0.575
closed,677.095,0.6858333333333334
closed,237.435,0.75
closed,285.577,0.5825
closed,241.602,0.81
closed,479.308,0.6153333333333333
closed,383.456,0.695
closed,592.799,0.7476923076923077
closed,603.549,0.6853846153846153
closed,460.919,0.675
closed,397.861,0.45600000000000007
closed,461.958,0.75
closed,592.102,0.6677777777777778
closed,675.974,0.64
closed,844.595,0.7346153846153847
closed,258.231,0.45
closed,435.345,0.76
closed,865.746,0.4904545454545454
closed,506.529,0.5744444444444444
closed,705.647,0.7770588235294118
closed,947.08,0.7127777777777777
closed,389.641,0.8350000000000001
closed,395.772,0.4600000000000001
closed,838.794,0.5137499999999999
closed,839.96,0.7899999999999999
closed,480.096,0.624
closed,999.408,0.7420833333333333
closed,702.834,0.7133333333333334
closed,372.899,0.7050000000000001
closed,391.744,0.8200000000000001
closed,375.61,0.8
closed,603.224,0.6754545454545454
closed,991.324,0.7480000000000001
closed,713.627,0.7859999999999999
closed,381.57,0.7192307692307693
closed,705.763,0.7184210526315788
closed,1157.37,0.7451851851851852
closed,725.499,0.667
closed,1029.809,0.7177272727272728
closed,1275.195,0.6170833333333333
closed,1283.963,0.6439285714285715
closed,1329.705,0.671875
closed,492.395,0.7345454545454545
closed,439.842,0.665
closed,433.036,0.7333333333333333
closed,451.803,0.7133333333333333
closed,717.922,0.7278571428571429
closed,335.207,0.7208333333333333
closed,480.703,0.7654545454545455
closed,722.61,0.6735714285714286
closed,2412.77,0.7184
closed,2030.46,0.685
closed,1947.216,0.733225806451613
closed,1908.126,0.7310000000000001
closed,0.0,0.4961560283687943
closed,259.833,0.5263636363636364
closed,260.608,0.5045454545454545
closed,108.226,0.445
closed,111.36,0.5133333333333333
closed,294.48,0.1411111111111111
closed,105.507,0.515
closed,112.389,0.81
closed,860.792,0.5828571428571429
closed,450.153,0.71
closed,255.135,0.5254545454545455
closed,112.886,0.7300000000000001
closed,297.237,0.16666666666666669
closed,499.329,0.5722222222222222
closed,868.179,0.6285714285714287
closed,269.281,0.5883333333333334
closed,285.913,0.585
closed,241.65,0.39499999999999996
closed,114.984,0.76
closed,282.679,0.4483333333333333
closed,294.751,0.19111111111111112
closed,244.532,0.225
closed,204.305,0.39999999999999997
closed,241.306,0.15333333333333332
closed,304.73,0.74
closed,241.851,0.405
closed,371.9,0.496
closed,307.104,0.7333333333333334
closed,196.961,0.7433333333333333
closed,340.925,0.466
closed,296.663,0.33
closed,306.479,0.77
closed,281.312,0.47333333333333333
closed,258.607,0.4
closed,246.424,0.14500000000000002
closed,295.791,0.3071428571428571
closed,236.401,0.6525
closed,300.062,0.2883333333333334
closed,386.607,0.35000000000000003
closed,258.017,0.40249999999999997
closed,284.415,0.6166666666666666
closed,355.524,0.3733333333333333
closed,231.609,0.6385714285714287
closed,229.423,0.6575000000000001
closed,360.757,0.6449999999999999
closed,672.35,0.5133333333333333
closed,366.402,0.36777777777777776
closed,339.015,0.5225
closed,486.183,0.6433333333333333
closed,310.662,0.67
closed,343.073,0.5237499999999999
closed,278.207,0.465
closed,235.481,0.4057142857142857
closed,240.107,0.41333333333333333
closed,264.033,0.6479999999999999
closed,205.491,0.4666666666666666
closed,293.552,0.71
closed,204.466,0.4766666666666666
closed,293.311,0.7166666666666667
closed,86.285,0.77
closed,297.225,0.8066666666666666
closed,653.049,0.6133333333333333
closed,243.642,0.45625
closed,369.81,0.5285714285714286
closed,228.924,0.4242857142857143
closed,245.306,0.46124999999999994
closed,231.069,0.4228571428571429
closed,270.984,0.6242857142857142
closed,257.153,0.19
closed,276.937,0.628
closed,659.157,0.45333333333333337
closed,275.272,0.7071428571428572
closed,177.677,0.6583333333333333
closed,241.013,0.605
closed,262.443,0.724
closed,84.08,0.785
closed,555.065,0.44529411764705884
closed,454.087,0.6588888888888889
closed,262.782,0.39
closed,397.311,0.44
closed,300.463,0.5487500000000001
closed,298.197,0.67
closed,247.432,0.50375
closed,858.358,0.563076923076923
closed,367.627,0.6933333333333334
closed,256.931,0.385
closed,266.388,0.6771428571428572
closed,376.763,0.65125
closed,454.605,0.63
closed,238.826,0.78
closed,291.886,0.5427272727272727
closed,187.15,0.5716666666666667
closed,251.205,0.45
closed,302.642,0.6950000000000001
closed,242.583,0.605
closed,413.478,0.7242857142857143
closed,224.253,0.62
closed,647.916,0.677142857142857
closed,85.921,0.775
closed,578.897,0.6553846153846153
closed,275.258,0.5916666666666667
closed,220.107,0.61
closed,908.561,0.5563157894736843
closed,596.531,0.35533333333333333
closed,685.339,0.5233333333333334
closed,388.06,0.3211111111111111
closed,266.123,0.6485714285714286
closed,389.307,0.3255555555555556
closed,405.181,0.42874999999999996
closed,408.245,0.7428571428571429
closed,330.142,0.6933333333333334
closed,382.135,0.3522222222222222
closed,294.242,0.515
closed,462.563,0.641
closed,649.307,0.618235294117647
closed,365.739,0.6399999999999999
closed,125.856,0.65
closed,265.658,0.6528571428571429
closed,293.434,0.5014285714285714
closed,167.524,0.735
closed,636.591,0.8183333333333334
closed,390.233,0.76
closed,905.813,0.5721052631578947
closed,181.211,0.5633333333333334
closed,265.143,0.7128571428571429
closed,164.575,0.725
closed,302.446,0.5879999999999999
closed,898.147,0.5626315789473685
closed,238.73,0.6074999999999999
closed,490.81,0.4758333333333334
closed,564.124,0.6815384615384616
closed,339.085,0.5
closed,347.361,0.66
closed,163.243,0.745
closed,427.154,0.62
closed,589.624,0.35666666666666663
closed,396.075,0.7350000000000001
closed,747.294,0.7133333333333334
closed,497.03,0.64
closed,471.576,0.7142857142857143
closed,472.616,0.74
closed,641.948,0.7616666666666667
closed,383.966,0.3344444444444445
closed,638.824,0.6158823529411765
closed,281.822,0.5529999999999999
closed,978.654,0.58375
closed,565.617,0.6792307692307692
closed,763.512,0.7084615384615384
closed,754.942,0.734
closed,577.481,0.388
closed,403.848,0.6112500000000001
closed,619.748,0.6785714285714286
closed,397.818,0.68
closed,641.135,0.6405882352941177
closed,211.859,0.5366666666666667
closed,395.192,0.767
closed,401.34,0.767
closed,479.737,0.45333333333333337
closed,550.765,0.47000000000000003
closed,641.524,0.6928571428571428
closed,1336.228,0.6646666666666666
closed,1314.25,0.6758620689655173
closed,555.567,0.47941176470588237
closed,1350.084,0.766
closed,401.135,0.6288888888888888
closed,613.45,0.7391666666666666
closed,810.597,0.798888888888889
closed,902.911,0.617
closed,608.98,0.7949999999999999
closed,813.204,0.8138888888888888
closed,845.31,0.8083333333333333
closed,871.579,0.6222222222222222
closed,612.805,0.7816666666666666
closed,880.656,0.6155555555555555
closed,3047.22,0.6068518518518516
closed,2360.595,0.6118181818181818
closed,1280.664,0.650625
closed,2902.131,0.6146296296296296
closed,1166.843,0.7866666666666668
closed,1167.414,0.681875
closed,1295.709,0.641875
closed,2025.61,0.692
closed,0.0,0.5165283982131461
closed,201.868,0.521
closed,202.252,0.545
closed,118.716,0.3757142857142857
closed,120.353,0.3928571428571428
closed,123.191,0.37714285714285717
closed,326.409,0.43111111111111117
closed,369.017,0.6985714285714285
closed,88.048,0.615
closed,330.756,0.43374999999999997
closed,155.45,0.79
closed,158.085,0.7999999999999999
closed,195.365,0.4383333333333333
closed,293.685,0.59
closed,567.339,0.6622222222222222
closed,310.355,0.6479999999999999
closed,156.41,0.65
closed,119.708,0.4750000000000001
closed,291.642,0.57
closed,254.444,0.3183333333333333
closed,355.31,0.4422222222222223
closed,366.081,0.43800000000000006
closed,247.316,0.565
closed,150.283,0.834
closed,149.607,0.6433333333333334
closed,146.183,0.6466666666666666
closed,365.787,0.41000000000000003
closed,231.302,0.5925
closed,310.996,0.48750000000000004
closed,145.926,0.63
closed,385.889,0.6
closed,236.867,0.615
closed,138.886,0.594
closed,442.104,0.66
closed,976.631,0.658888888888889
closed,163.294,0.4366666666666667
closed,408.811,0.574
closed,192.996,0.4183333333333334
closed,674.077,0.6175
closed,383.616,0.537
closed,612.797,0.44846153846153847
closed,428.154,0.5660000000000001
closed,187.408,0.47666666666666674
closed,160.176,0.5100000000000001
closed,426.371,0.6466666666666666
closed,372.593,0.7533333333333333
closed,669.76,0.6253846153846153
closed,139.8,0.6040000000000001
closed,141.733,0.6625000000000001
closed,393.416,0.5559999999999999
closed,677.983,0.6000000000000001
closed,406.275,0.30666666666666664
closed,159.53,0.5233333333333334
closed,152.857,0.842
closed,148.436,0.6559999999999999
closed,323.246,0.485
closed,250.49,0.52
closed,233.693,0.5775
closed,290.973,0.5283333333333333
closed,231.075,0.565
closed,293.156,0.5133333333333333
closed,314.172,0.6460000000000001
closed,417.947,0.27666666666666667
closed,330.46,0.534
closed,292.864,0.42
closed,529.86,0.73
closed,243.204,0.564
closed,608.749,0.45461538461538464
closed,380.713,0.745
closed,309.686,0.34625
closed,290.989,0.5116666666666667
closed,326.309,0.5144444444444445
closed,380.42,0.7333333333333334
closed,320.134,0.4925
closed,420.137,0.7999999999999999
closed,100.267,0.7433333333333333
closed,400.889,0.27714285714285714
closed,381.287,0.5883333333333334
closed,490.503,0.6018181818181817
closed,381.156,0.42500000000000004
closed,302.914,0.6089999999999999
closed,334.011,0.4722222222222222
closed,309.213,0.346
closed,316.817,0.508
closed,231.2,0.726
closed,397.863,0.704
closed,241.317,0.545
closed,246.964,0.5166666666666667
closed,248.421,0.4923076923076923
closed,383.234,0.634
closed,373.554,0.46499999999999997
closed,401.874,0.59
closed,318.711,0.394
closed,271.923,0.6816666666666668
closed,271.435,0.6708333333333334
closed,322.845,0.5477777777777778
closed,657.301,0.7644444444444445
closed,231.191,0.718
closed,328.05,0.7
closed,515.779,0.7866666666666667
closed,233.763,0.58
closed,496.188,0.5984615384615385
closed,331.197,0.346
closed,746.973,0.652
closed,307.505,0.39833333333333326
closed,241.458,0.514
closed,240.925,0.49400000000000005
closed,211.844,0.62
closed,478.999,0.7842857142857144
closed,499.335,0.7441666666666666
closed,378.373,0.425
closed,717.986,0.741111111111111
closed,1732.027,0.715
closed,336.39,0.91
closed,302.624,0.42400000000000004
closed,250.941,0.48666666666666664
closed,495.128,0.5823076923076923
closed,488.259,0.7433333333333333
closed,272.162,0.6742857142857144
closed,269.096,0.6341666666666667
closed,313.934,0.815
closed,275.573,0.6057142857142856
closed,334.403,0.815
closed,685.237,0.7422222222222222
closed,670.466,0.7324999999999999
closed,270.89,0.5957142857142858
closed,346.795,0.5071428571428572
closed,1785.612,0.7112903225806454
closed,355.984,0.5214285714285715
closed,649.979,0.76
closed,738.205,0.40761904761904766
closed,1131.93,0.7454838709677419
closed,755.388,0.6560000000000001
closed,876.442,0.5754545454545456
closed,330.329,0.7300000000000001
closed,1250.124,0.648
closed,507.787,0.6126666666666668
closed,1737.021,0.6124
closed,548.323,0.8033333333333333
closed,540.738,0.5578571428571428
closed,615.604,0.6171428571428572
closed,2984.531,0.6927272727272727
closed,2841.472,0.69375
closed,2839.714,0.6710714285714285
closed,1671.796,0.6036
closed,1715.101,0.5630769230769231
closed,1689.4,0.6130769230769231
locked,0.0,0.5325478194338179
locked,128.445,0.645
locked,137.171,0.4725
locked,129.195,0.6799999999999999
locked,129.608,0.6825
locked,591.901,0.681
locked,1048.515,0.6693333333333332
locked,1026.638,0.7013333333333333
locked,128.242,0.6166666666666667
locked,260.396,0.536
locked,356.79,0.31375
locked,138.262,0.5225000000000001
locked,987.955,0.6666666666666665
locked,126.484,0.6966666666666667
locked,394.635,0.47000000000000003
locked,3570.105,0.645897435897436
locked,136.919,0.465
locked,526.773,0.56375
locked,423.323,0.5466666666666667
locked,204.289,0.16285714285714287
locked,465.8,0.7071428571428572
locked,128.196,0.69
locked,472.206,0.6325
locked,251.072,0.5780000000000001
locked,98.727,0.515
locked,601.576,0.6900000000000001
locked,513.959,0.6399999999999999
locked,101.536,0.5
locked,355.281,0.305
locked,348.407,0.294
locked,99.62,0.59
locked,138.558,0.745
locked,242.521,0.6611111111111112
locked,285.907,0.5933333333333334
locked,202.119,0.1285714285714286
locked,204.629,0.12285714285714286
locked,368.856,0.3175
locked,137.425,0.624
locked,98.35,0.61
locked,97.731,0.685
locked,479.13,0.7271428571428571
locked,135.48,0.7625
locked,359.55,0.306
locked,314.145,0.6414285714285715
locked,436.178,0.52
locked,301.874,0.592
locked,240.264,0.5775
locked,230.504,0.8540000000000001
locked,305.225,0.651
locked,217.375,0.5283333333333334
locked,499.315,0.6471428571428571
locked,212.238,0.47333333333333333
locked,540.796,0.446
locked,303.005,0.8175
locked,425.783,0.5466666666666667
locked,261.108,0.5066666666666667
locked,247.912,0.6033333333333334
locked,178.959,0.7949999999999999
locked,259.64,0.687142857142857
locked,350.844,0.28200000000000003
locked,424.895,0.6359999999999999
locked,459.652,0.6085714285714285
locked,301.856,0.5725
locked,426.067,0.636
locked,377.354,0.75
locked,505.169,0.5316666666666666
locked,246.641,0.5922222222222222
locked,556.852,0.641
locked,293.98,0.6950000000000001
locked,290.216,0.5425
locked,212.593,0.5199999999999999
locked,267.921,0.504
locked,249.679,0.8200000000000001
locked,313.114,0.76
locked,461.165,0.508
locked,177.476,0.6675
locked,429.145,0.5616666666666666
locked,295.889,0.5866666666666667
locked,484.777,0.7857142857142857
locked,230.499,0.7666666666666666
locked,237.872,0.7175
locked,490.78,0.554
locked,226.995,0.675
locked,518.222,0.5630000000000001
locked,311.822,0.41714285714285715
locked,113.538,0.7400000000000001
locked,607.221,0.7045454545454545
locked,489.791,0.676
locked,267.887,0.5366666666666666
locked,250.978,0.7266666666666666
locked,299.971,0.7883333333333334
locked,221.539,0.725
locked,305.994,0.66875
locked,294.587,0.87
locked,302.562,0.7033333333333333
locked,398.375,0.46444444444444444
locked,161.006,0.6950000000000001
locked,193.208,0.2875
locked,245.717,0.885
locked,294.934,0.65
locked,384.372,0.7124999999999999
locked,571.91,0.6433333333333332
locked,396.17,0.4811111111111111
locked,286.469,0.5199999999999999
locked,177.882,0.77875
